Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
85,Albania,3.5306,1.7653,1.7653,3.5280,0.0026,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
86,North Macedonia,3.5304,1.7652,1.7652,3.5280,0.0024,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
87,Rwanda,3.5304,1.7652,1.7652,3.5280,0.0024,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
88,Djibouti,3.5302,1.7651,1.7651,3.5280,0.0022,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
89,Eswatini,3.5296,1.7648,1.7648,3.5280,0.0016,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
90,Montenegro,3.5293,1.7646,1.7646,3.5280,0.0013,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Guyana,3.3901,1.6950,1.6950,2.9852,0.0202,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
92,Dominican Republic,3.3745,1.6872,1.6872,2.9852,0.0046,0.3846,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
93,Bahamas,3.3708,1.6854,1.6854,2.9852,0.0010,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
94,Trinidad and Tobago,3.3703,1.6852,1.6852,2.9852,0.0005,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
95,Algeria,3.2136,1.6068,1.6068,2.9852,0.2284,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
96,Libya,3.1539,1.5770,1.5770,2.9852,0.1687,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
97,Bolivia (Plurinational State of),3.0891,1.5445,1.5445,2.9852,0.1039,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Venezuela (Bolivarian Republic of),3.0698,1.5349,1.5349,2.9852,0.0846,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Kenya,3.0409,1.5205,1.5205,2.9852,0.0557,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
100,Ukraine,3.0408,1.5204,1.5204,2.9852,0.0556,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
101,Botswana,3.0396,1.5198,1.5198,2.9852,0.0543,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
